PaymentMethod_Electronic_check,tenure_group_61_72,Dependents_Yes,TechSupport_Yes,InternetService_No,MonthlyCharges,StreamingTV_No_internet_service,StreamingMovies_No_internet_service,Contract_One_year,PaperlessBilling_Yes,OnlineBackup_No_internet_service,DeviceProtection_No_internet_service,TotalCharges,InternetService_Fiber_optic,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,Contract_Two_year,TechSupport_No_internet_service
0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,0.0,1.0,0.0,0.0,45.3,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,104.1,0.0,0.0,1.0,0.0,0.0,0.0,7040.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,75.4,0.0,0.0,1.0,1.0,0.0,0.0,3865.45,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,108.15,0.0,0.0,0.0,0.0,0.0,0.0,6825.65,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,86.25,0.0,0.0,0.0,1.0,0.0,0.0,1340.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,371.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,95.7,0.0,0.0,1.0,0.0,0.0,0.0,1184.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,116.85,0.0,0.0,0.0,1.0,0.0,0.0,8477.7,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,105.75,0.0,0.0,1.0,0.0,0.0,0.0,7382.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.15,1.0,1.0,1.0,0.0,1.0,1.0,456.85,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,19.6,1.0,1.0,0.0,0.0,1.0,1.0,331.6,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,90.6,0.0,0.0,1.0,1.0,0.0,0.0,6056.15,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,60.95,0.0,0.0,0.0,0.0,0.0,0.0,134.6,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,25.05,0.0,0.0,0.0,0.0,0.0,0.0,125.5,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,88.15,0.0,0.0,0.0,0.0,0.0,0.0,1390.6,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.2,1.0,1.0,0.0,1.0,1.0,1.0,20.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,60.3,0.0,0.0,1.0,1.0,0.0,0.0,2511.3,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,63.95,0.0,0.0,0.0,1.0,0.0,0.0,2737.05,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,74.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,1.0,0.0,0.0,70.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,90.8,0.0,0.0,0.0,1.0,0.0,0.0,2361.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,79.35,0.0,0.0,0.0,1.0,0.0,0.0,1730.35,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,90.55,0.0,0.0,0.0,0.0,0.0,0.0,6404.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,19.45,1.0,1.0,0.0,0.0,1.0,1.0,165.35,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,64.45,0.0,0.0,0.0,0.0,0.0,0.0,1867.6,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,69.65,0.0,0.0,0.0,0.0,0.0,0.0,1043.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.5,1.0,1.0,1.0,0.0,1.0,1.0,128.6,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,110.5,0.0,0.0,0.0,1.0,0.0,0.0,7455.45,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,77.4,0.0,0.0,0.0,1.0,0.0,0.0,206.15,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,96.8,0.0,0.0,0.0,1.0,0.0,0.0,2030.3,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,85.4,0.0,0.0,0.0,1.0,0.0,0.0,5869.4,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,47.6,0.0,0.0,0.0,1.0,0.0,0.0,3377.8,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,1.0,19.4,1.0,1.0,0.0,0.0,1.0,1.0,1346.2,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,103.85,0.0,0.0,0.0,1.0,0.0,0.0,4946.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,83.35,0.0,0.0,0.0,1.0,0.0,0.0,4065.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,1.0,0.0,0.0,106.55,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,108.45,0.0,0.0,0.0,1.0,0.0,0.0,4964.7,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,4085.75,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,79.2,0.0,0.0,0.0,1.0,0.0,0.0,1742.75,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,86.65,0.0,0.0,0.0,0.0,0.0,0.0,6224.8,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,92.95,0.0,0.0,0.0,1.0,0.0,0.0,3415.25,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,90.35,0.0,0.0,0.0,0.0,0.0,0.0,6325.25,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,340.25,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,25.15,1.0,1.0,0.0,1.0,1.0,1.0,1683.6,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.0,76.4,0.0,0.0,1.0,1.0,0.0,0.0,3966.3,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.55,1.0,1.0,1.0,0.0,1.0,1.0,608.5,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,85.35,0.0,0.0,0.0,0.0,0.0,0.0,2896.6,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,24.8,1.0,1.0,0.0,1.0,1.0,1.0,1514.85,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,103.15,0.0,0.0,1.0,1.0,0.0,0.0,6792.45,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,100.75,0.0,0.0,0.0,0.0,0.0,0.0,4669.2,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,95.6,0.0,0.0,0.0,1.0,0.0,0.0,95.6,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,59.75,0.0,0.0,0.0,1.0,0.0,0.0,2934.3,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,6302.8,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,19.35,1.0,1.0,1.0,0.0,1.0,1.0,779.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,19.9,1.0,1.0,0.0,0.0,1.0,1.0,283.75,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,108.15,0.0,0.0,0.0,1.0,0.0,0.0,4600.7,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,101.05,0.0,0.0,0.0,1.0,0.0,0.0,5594.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,59.1,0.0,0.0,1.0,0.0,0.0,0.0,772.85,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,71.35,0.0,0.0,0.0,0.0,0.0,0.0,71.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,55.85,0.0,0.0,1.0,1.0,0.0,0.0,857.8,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,106.05,0.0,0.0,0.0,1.0,0.0,0.0,7554.05,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,84.1,0.0,0.0,0.0,1.0,0.0,0.0,5981.65,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,75.3,0.0,0.0,0.0,1.0,0.0,0.0,1702.9,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.7,1.0,1.0,0.0,0.0,1.0,1.0,467.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,20.15,1.0,1.0,0.0,1.0,1.0,1.0,20.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,69.75,0.0,0.0,0.0,0.0,0.0,0.0,69.75,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,93.2,0.0,0.0,0.0,1.0,0.0,0.0,2931.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,80.85,0.0,0.0,0.0,0.0,0.0,0.0,1400.85,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,33.65,0.0,0.0,0.0,1.0,0.0,0.0,137.85,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,1.0,0.0,0.0,0.0,1941.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,1932.75,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,29.5,0.0,0.0,0.0,1.0,0.0,0.0,1423.05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.15,1.0,1.0,0.0,0.0,1.0,1.0,970.85,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,79.55,0.0,0.0,0.0,0.0,0.0,0.0,5810.9,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,24.8,1.0,1.0,0.0,0.0,1.0,1.0,223.9,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,19.65,1.0,1.0,0.0,0.0,1.0,1.0,391.7,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,79.95,0.0,0.0,0.0,1.0,0.0,0.0,79.95,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,19.3,1.0,1.0,0.0,0.0,1.0,1.0,19.3,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,94.05,0.0,0.0,0.0,1.0,0.0,0.0,811.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,90.75,0.0,0.0,0.0,0.0,0.0,0.0,174.75,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,78.85,0.0,0.0,0.0,1.0,0.0,0.0,3126.85,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,99.5,0.0,0.0,1.0,0.0,0.0,0.0,6841.45,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,99.2,0.0,0.0,1.0,1.0,0.0,0.0,3754.6,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,80.55,0.0,0.0,0.0,1.0,0.0,0.0,1406.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,70.2,0.0,0.0,0.0,1.0,0.0,0.0,834.7,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1.0,0.0,0.0,627.4,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.25,0.0,0.0,0.0,0.0,0.0,0.0,242.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,59.45,0.0,0.0,1.0,0.0,0.0,0.0,3157.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,93.35,0.0,0.0,0.0,1.0,0.0,0.0,3092.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,44.95,0.0,0.0,0.0,0.0,0.0,0.0,2168.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,26.1,1.0,1.0,0.0,0.0,1.0,1.0,980.35,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,20.2,1.0,1.0,0.0,0.0,1.0,1.0,65.95,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,21.25,1.0,1.0,0.0,0.0,1.0,1.0,711.9,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,59.4,0.0,0.0,1.0,0.0,0.0,0.0,1952.8,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,95.0,0.0,0.0,1.0,1.0,0.0,0.0,4368.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,61.9,0.0,0.0,0.0,1.0,0.0,0.0,2647.1,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,118.65,0.0,0.0,0.0,1.0,0.0,0.0,8477.6,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,54.35,0.0,0.0,0.0,0.0,0.0,0.0,54.35,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,64.45,0.0,0.0,0.0,0.0,0.0,0.0,4528.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,80.15,0.0,0.0,0.0,1.0,0.0,0.0,1790.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,1.0,1.0,1.0,1.0,845.6,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,1.0,1.0,1210.3,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,20.45,1.0,1.0,0.0,0.0,1.0,1.0,20.45,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,75.85,0.0,0.0,1.0,1.0,0.0,0.0,854.45,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,80.45,0.0,0.0,0.0,1.0,0.0,0.0,2429.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,24.95,0.0,0.0,0.0,1.0,0.0,0.0,100.4,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,75.5,0.0,0.0,0.0,1.0,0.0,0.0,5229.45,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,44.45,0.0,0.0,0.0,0.0,0.0,0.0,44.45,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,42.35,0.0,0.0,1.0,1.0,0.0,0.0,1716.45,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,74.55,0.0,0.0,0.0,1.0,0.0,0.0,3023.55,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.3,0.0,0.0,0.0,1.0,0.0,0.0,75.3,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,94.8,0.0,0.0,1.0,1.0,0.0,0.0,4837.6,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,48.15,0.0,0.0,0.0,0.0,0.0,0.0,2032.3,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,19.65,1.0,1.0,1.0,0.0,1.0,1.0,436.9,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,70.55,0.0,0.0,0.0,1.0,0.0,0.0,70.55,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.15,1.0,1.0,0.0,0.0,1.0,1.0,20.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,106.6,0.0,0.0,0.0,1.0,0.0,0.0,5893.95,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,1430.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.4,1.0,1.0,0.0,1.0,1.0,1.0,313.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.0,69.95,0.0,0.0,0.0,0.0,0.0,0.0,3871.85,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,66.85,0.0,0.0,0.0,1.0,0.0,0.0,458.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,86.15,0.0,0.0,0.0,0.0,0.0,0.0,2745.7,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,20.15,1.0,1.0,0.0,0.0,1.0,1.0,341.35,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,64.85,0.0,0.0,1.0,0.0,0.0,0.0,1336.8,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.85,0.0,0.0,0.0,0.0,0.0,0.0,2181.75,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,50.5,0.0,0.0,0.0,1.0,0.0,0.0,147.75,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,818.45,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,115.05,0.0,0.0,1.0,1.0,0.0,0.0,7133.45,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,348.8,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,19.55,1.0,1.0,0.0,0.0,1.0,1.0,128.6,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,101.1,0.0,0.0,1.0,1.0,0.0,0.0,4674.4,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,84.1,0.0,0.0,0.0,1.0,0.0,0.0,1737.45,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,24.15,1.0,1.0,0.0,1.0,1.0,1.0,1498.85,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,1.0,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.6,0.0,0.0,0.0,1.0,0.0,0.0,1797.75,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.75,1.0,1.0,0.0,0.0,1.0,1.0,498.1,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,2624.25,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,80.55,0.0,0.0,0.0,0.0,0.0,0.0,184.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,106.8,0.0,0.0,1.0,1.0,0.0,0.0,5498.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,84.5,0.0,0.0,0.0,1.0,0.0,0.0,4845.4,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,25.05,1.0,1.0,0.0,0.0,1.0,1.0,369.1,0.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,1.0,0.0,83.7,0.0,0.0,0.0,1.0,0.0,0.0,6096.9,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,75.8,0.0,0.0,0.0,1.0,0.0,0.0,160.75,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,2684.35,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,98.5,0.0,0.0,0.0,1.0,0.0,0.0,3004.15,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,101.1,0.0,0.0,0.0,1.0,0.0,0.0,6994.8,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,20.2,1.0,1.0,1.0,0.0,1.0,1.0,273.25,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,94.05,0.0,0.0,1.0,1.0,0.0,0.0,5483.9,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,95.25,0.0,0.0,0.0,1.0,0.0,0.0,1233.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,74.4,0.0,0.0,0.0,1.0,0.0,0.0,527.9,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.9,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,60.25,0.0,0.0,1.0,1.0,0.0,0.0,1258.35,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,60.85,0.0,0.0,0.0,0.0,0.0,0.0,111.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,43.95,0.0,0.0,0.0,0.0,0.0,0.0,43.95,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,86.05,0.0,0.0,0.0,0.0,0.0,0.0,308.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.25,1.0,1.0,1.0,0.0,1.0,1.0,383.65,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,85.15,0.0,0.0,0.0,0.0,0.0,0.0,2555.9,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,19.4,1.0,1.0,0.0,1.0,1.0,1.0,1284.2,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,102.65,0.0,0.0,0.0,1.0,0.0,0.0,7550.3,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,19.9,1.0,1.0,0.0,0.0,1.0,1.0,1110.05,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,19.55,1.0,1.0,1.0,0.0,1.0,1.0,99.6,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,95.5,0.0,0.0,0.0,1.0,0.0,0.0,6707.15,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,84.15,0.0,0.0,1.0,1.0,0.0,0.0,4164.4,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,103.2,0.0,0.0,0.0,1.0,0.0,0.0,5873.75,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,50.2,0.0,0.0,0.0,1.0,0.0,0.0,109.25,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,88.55,0.0,0.0,0.0,1.0,0.0,0.0,179.25,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,1338.15,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.95,1.0,1.0,0.0,0.0,1.0,1.0,862.4,0.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,1.0,0.0,116.25,0.0,0.0,0.0,1.0,0.0,0.0,8564.75,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,31.2,0.0,0.0,0.0,1.0,0.0,0.0,926.2,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,24.45,1.0,1.0,0.0,0.0,1.0,1.0,1718.2,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,84.2,0.0,0.0,0.0,0.0,0.0,0.0,5956.85,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,91.3,0.0,0.0,0.0,1.0,0.0,0.0,91.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,85.65,0.0,0.0,0.0,1.0,0.0,0.0,4824.45,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,21.2,1.0,1.0,1.0,1.0,1.0,1.0,1238.65,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,0.0,1.0,0.0,0.0,79.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,25.55,1.0,1.0,1.0,0.0,1.0,1.0,672.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,0.0,0.0,1.0,1.0,382.2,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,63.85,0.0,0.0,0.0,0.0,0.0,0.0,4264.6,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,61.95,0.0,0.0,1.0,1.0,0.0,0.0,1070.7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.75,1.0,1.0,0.0,0.0,1.0,1.0,1345.85,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,58.2,0.0,0.0,1.0,0.0,0.0,0.0,1045.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,85.85,0.0,0.0,1.0,0.0,0.0,0.0,3003.55,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.1,0.0,0.0,0.0,1.0,0.0,0.0,467.55,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,104.9,0.0,0.0,1.0,1.0,0.0,0.0,7537.5,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,111.3,0.0,0.0,1.0,1.0,0.0,0.0,7482.1,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,99.85,0.0,0.0,1.0,1.0,0.0,0.0,3343.15,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,95.25,0.0,0.0,0.0,1.0,0.0,0.0,5427.05,1.0,0.0,0.0,0.0,0.0
